  time(s)      time(days)   fissrate     neuflue1     neuflue2     dpa(dpa)     bup(Mwd/kgM) bupave       bup(FIMA)    bup2(FIMA)   bupave(FIMA) temfi(c)     temfo(c)     temci(c)     temco(c)     tfave(c)     tcave(c)     hgap(w/m2/k) rfi(mm)      rfo(mm)      rci(mm)      rco(mm)      gap(mkm)     gapth(mkm)   gpres(mPa)   pfc(mpa)     htc(w/m2-k)  fgrpp(%)     efs(%)       eh(%)        et(%)        efh(%)       efz(%)       ez(%)        dlfuel(%)    dlfuelp(%)   dlclad(%)    ecef(%)      swclose(-)   swopen(-)    swsol(-)     swtot(-)     efsz(-)      efsh(-)      efsr(-)      xwast(m)     phstrain(%)  tchstrain(%)   sigh(MPa)  gap_state    
  7.94000E+07  9.18981E+02  3.04459E+19  1.21167E+01  2.28259E+01  9.13037E+01  5.81634E+01  5.81634E+01  6.32744E-02  6.90943E-02  6.32744E-02  8.20440E+02  5.70111E+02  5.69998E+02  5.38331E+02  6.96057E+02  5.53574E+02  1.57311E+07  0.00000E+00  4.54864E+00  4.55069E+00  5.07339E+00  2.04877E+00  4.04877E+00  3.02658E+00  9.84091E+00  1.33276E+05  8.94314E+01  1.32338E+01  1.10400E+00  6.76114E-01  1.80084E+01  7.28344E+00  1.26416E+00  7.40158E+00  6.15539E+00  1.64386E+00  0.00000E+00  9.90429E-02  2.02079E-01  9.49117E-02  3.97013E-01  7.81465E-02  1.59352E-01  1.59352E-01  4.41715E-05  1.62166E+00  2.11298E-01  6.46281E+01       clos
  7.95000E+07  9.20139E+02  3.04459E+19  1.21181E+01  2.28547E+01  9.14187E+01  5.82366E+01  5.82366E+01  6.33541E-02  6.91813E-02  6.33541E-02  8.20409E+02  5.70111E+02  5.69998E+02  5.38331E+02  6.96071E+02  5.53574E+02  1.57311E+07  0.00000E+00  4.54866E+00  4.55071E+00  5.07341E+00  2.04877E+00  4.04877E+00  3.03073E+00  9.82638E+00  1.33276E+05  8.94414E+01  1.32338E+01  1.10444E+00  6.76114E-01  1.80084E+01  7.28411E+00  1.26484E+00  7.40306E+00  6.15685E+00  1.64534E+00  0.00000E+00  9.98340E-02  2.01959E-01  9.50312E-02  3.97013E-01  7.81465E-02  1.59352E-01  1.59352E-01  4.42565E-05  1.62284E+00  2.11615E-01  6.45052E+01       clos
  7.96000E+07  9.21296E+02  3.04459E+19  1.21195E+01  2.28834E+01  9.15337E+01  5.83099E+01  5.83099E+01  6.34338E-02  6.92684E-02  6.34338E-02  8.20413E+02  5.70111E+02  5.69998E+02  5.38331E+02  6.96085E+02  5.53574E+02  1.57311E+07  0.00000E+00  4.54869E+00  4.55074E+00  5.07343E+00  2.04877E+00  4.04877E+00  3.03509E+00  9.85238E+00  1.33276E+05  8.94580E+01  1.32338E+01  1.10512E+00  6.76114E-01  1.80085E+01  7.28493E+00  1.26566E+00  7.40446E+00  6.15830E+00  1.64674E+00  0.00000E+00  9.96110E-02  2.01840E-01  9.51507E-02  3.97013E-01  7.81465E-02  1.59352E-01  1.59352E-01  4.43415E-05  1.62380E+00  2.11932E-01  6.47481E+01       clos
  7.97000E+07  9.22454E+02  3.04459E+19  1.21209E+01  2.29122E+01  9.16487E+01  5.83831E+01  5.83831E+01  6.35135E-02  6.93554E-02  6.35135E-02  8.20312E+02  5.70111E+02  5.69998E+02  5.38331E+02  6.96034E+02  5.53574E+02  1.57311E+07  0.00000E+00  4.54871E+00  4.55076E+00  5.07344E+00  2.04877E+00  4.04877E+00  3.03914E+00  9.84097E+00  1.33276E+05  8.94643E+01  1.32338E+01  1.10558E+00  6.76114E-01  1.80084E+01  7.28562E+00  1.26635E+00  7.40584E+00  6.15962E+00  1.64812E+00  0.00000E+00  9.93930E-02  2.01720E-01  9.52703E-02  3.97013E-01  7.81465E-02  1.59352E-01  1.59352E-01  4.44265E-05  1.62489E+00  2.12249E-01  6.46517E+01       clos
  7.98000E+07  9.23611E+02  3.04459E+19  1.21223E+01  2.29409E+01  9.17637E+01  5.84564E+01  5.84564E+01  6.35932E-02  6.94424E-02  6.35932E-02  8.20371E+02  5.70111E+02  5.69998E+02  5.38331E+02  6.96071E+02  5.53574E+02  1.57311E+07  0.00000E+00  4.54873E+00  4.55078E+00  5.07346E+00  2.04877E+00  4.04877E+00  3.04343E+00  9.81905E+00  1.33276E+05  8.94784E+01  1.32338E+01  1.10599E+00  6.76114E-01  1.80086E+01  7.28622E+00  1.26695E+00  7.40731E+00  6.16114E+00  1.64959E+00  0.00000E+00  9.91772E-02  2.01601E-01  9.53898E-02  3.97013E-01  7.81465E-02  1.59352E-01  1.59352E-01  4.45116E-05  1.62629E+00  2.12565E-01  6.44607E+01       clos
  7.99000E+07  9.24769E+02  3.04459E+19  1.21237E+01  2.29697E+01  9.18786E+01  5.85297E+01  5.85297E+01  6.36729E-02  6.95294E-02  6.36729E-02  8.20199E+02  5.70111E+02  5.69998E+02  5.38331E+02  6.95971E+02  5.53574E+02  1.57311E+07  0.00000E+00  4.54876E+00  4.55081E+00  5.07348E+00  2.04877E+00  4.04877E+00  3.04774E+00  9.82959E+00  1.33276E+05  8.94934E+01  1.32338E+01  1.10656E+00  6.76114E-01  1.80083E+01  7.28703E+00  1.26776E+00  7.40883E+00  6.16268E+00  1.65111E+00  0.00000E+00  9.99429E-02  2.01481E-01  9.55093E-02  3.97013E-01  7.81465E-02  1.59352E-01  1.59352E-01  4.45968E-05  1.62791E+00  2.12881E-01  6.45661E+01       clos
  8.00000E+07  9.25926E+02  3.04459E+19  1.21251E+01  2.29984E+01  9.19936E+01  5.86029E+01  5.86029E+01  6.37526E-02  6.96164E-02  6.37526E-02  8.20193E+02  5.70111E+02  5.69998E+02  5.38331E+02  6.95985E+02  5.53574E+02  1.57311E+07  0.00000E+00  4.54878E+00  4.55083E+00  5.07349E+00  2.04877E+00  4.04877E+00  3.05193E+00  9.81308E+00  1.33276E+05  8.95042E+01  1.32338E+01  1.10699E+00  6.76114E-01  1.80084E+01  7.28768E+00  1.26840E+00  7.41020E+00  6.16403E+00  1.65248E+00  0.00000E+00  9.97243E-02  2.01362E-01  9.56289E-02  3.97013E-01  7.81465E-02  1.59352E-01  1.59352E-01  4.46820E-05  1.62903E+00  2.13197E-01  6.44252E+01       clos
  8.01000E+07  9.27083E+02  3.04459E+19  1.21265E+01  2.30272E+01  9.21086E+01  5.86762E+01  5.86762E+01  6.38323E-02  6.97035E-02  6.38323E-02  8.20154E+02  5.70111E+02  5.69998E+02  5.38331E+02  6.95986E+02  5.53574E+02  1.57311E+07  0.00000E+00  4.54879E+00  4.55084E+00  5.07350E+00  2.04877E+00  4.04877E+00  3.05604E+00  9.78918E+00  1.33276E+05  8.95121E+01  1.32338E+01  1.10739E+00  6.76114E-01  1.80084E+01  7.28827E+00  1.26900E+00  7.41157E+00  6.16537E+00  1.65385E+00  0.00000E+00  9.95042E-02  2.01242E-01  9.57484E-02  3.97013E-01  7.81465E-02  1.59352E-01  1.59352E-01  4.47673E-05  1.62998E+00  2.13511E-01  6.42190E+01       clos
  8.02000E+07  9.28241E+02  3.04459E+19  1.21279E+01  2.30559E+01  9.22236E+01  5.87494E+01  5.87494E+01  6.39120E-02  6.97905E-02  6.39120E-02  8.20124E+02  5.70111E+02  5.69998E+02  5.38331E+02  6.95934E+02  5.53574E+02  1.57311E+07  0.00000E+00  4.54882E+00  4.55087E+00  5.07353E+00  2.04877E+00  4.04877E+00  3.06028E+00  9.81385E+00  1.33276E+05  8.95248E+01  1.32338E+01  1.10805E+00  6.76114E-01  1.80084E+01  7.28910E+00  1.26983E+00  7.41305E+00  6.16688E+00  1.65533E+00  0.00000E+00  9.92815E-02  2.01123E-01  9.58679E-02  3.97013E-01  7.81465E-02  1.59352E-01  1.59352E-01  4.48526E-05  1.63122E+00  2.13825E-01  6.44523E+01       clos
  8.03000E+07  9.29398E+02  3.04459E+19  1.21294E+01  2.30847E+01  9.23386E+01  5.88227E+01  5.88227E+01  6.39917E-02  6.98775E-02  6.39917E-02  8.20117E+02  5.70111E+02  5.69998E+02  5.38331E+02  6.95938E+02  5.53574E+02  1.57311E+07  0.00000E+00  4.54884E+00  4.55089E+00  5.07354E+00  2.04877E+00  4.04877E+00  3.06462E+00  9.78974E+00  1.33276E+05  8.95402E+01  1.32338E+01  1.10844E+00  6.76114E-01  1.80085E+01  7.28968E+00  1.27041E+00  7.41454E+00  6.16842E+00  1.65682E+00  0.00000E+00  9.90580E-02  2.01003E-01  9.59875E-02  3.97013E-01  7.81465E-02  1.59352E-01  1.59352E-01  4.49380E-05  1.63278E+00  2.14141E-01  6.42446E+01       clos
  8.04000E+07  9.30556E+02  3.04459E+19  1.21308E+01  2.31134E+01  9.24536E+01  5.88959E+01  5.88959E+01  6.40713E-02  6.99645E-02  6.40713E-02  8.20026E+02  5.70111E+02  5.69998E+02  5.38331E+02  6.95929E+02  5.53574E+02  1.57311E+07  0.00000E+00  4.54886E+00  4.55091E+00  5.07355E+00  2.04877E+00  4.04877E+00  3.06882E+00  9.76251E+00  1.33276E+05  8.95514E+01  1.32338E+01  1.10880E+00  6.76114E-01  1.80083E+01  7.29032E+00  1.27105E+00  7.41596E+00  6.16984E+00  1.65824E+00  0.00000E+00  9.98283E-02  2.00883E-01  9.61070E-02  3.97013E-01  7.81465E-02  1.59352E-01  1.59352E-01  4.50234E-05  1.63390E+00  2.14455E-01  6.40106E+01       clos
  8.05000E+07  9.31713E+02  3.04459E+19  1.21322E+01  2.31421E+01  9.25686E+01  5.89692E+01  5.89692E+01  6.41510E-02  7.00515E-02  6.41510E-02  8.19947E+02  5.70111E+02  5.69998E+02  5.38331E+02  6.95855E+02  5.53574E+02  1.57311E+07  0.00000E+00  4.54889E+00  4.55094E+00  5.07357E+00  2.04877E+00  4.04877E+00  3.07303E+00  9.78659E+00  1.33276E+05  8.95627E+01  1.32338E+01  1.10945E+00  6.76114E-01  1.80083E+01  7.29113E+00  1.27186E+00  7.41739E+00  6.17129E+00  1.65967E+00  0.00000E+00  9.95994E-02  2.00764E-01  9.62265E-02  3.97013E-01  7.81465E-02  1.59352E-01  1.59352E-01  4.51089E-05  1.63518E+00  2.14768E-01  6.42389E+01       clos
  8.06000E+07  9.32870E+02  3.04459E+19  1.21336E+01  2.31709E+01  9.26836E+01  5.90424E+01  5.90424E+01  6.42307E-02  7.01386E-02  6.42307E-02  8.19954E+02  5.70111E+02  5.69998E+02  5.38331E+02  6.95877E+02  5.53574E+02  1.57311E+07  0.00000E+00  4.54891E+00  4.55096E+00  5.07359E+00  2.04877E+00  4.04877E+00  3.07722E+00  9.76800E+00  1.33276E+05  8.95733E+01  1.32338E+01  1.10987E+00  6.76114E-01  1.80084E+01  7.29175E+00  1.27248E+00  7.41881E+00  6.17270E+00  1.66109E+00  0.00000E+00  9.93779E-02  2.00644E-01  9.63461E-02  3.97013E-01  7.81465E-02  1.59352E-01  1.59352E-01  4.51944E-05  1.63629E+00  2.15082E-01  6.40824E+01       clos
  8.07000E+07  9.34028E+02  3.04459E+19  1.21350E+01  2.31996E+01  9.27986E+01  5.91157E+01  5.91157E+01  6.43104E-02  7.02256E-02  6.43104E-02  8.19883E+02  5.70111E+02  5.69998E+02  5.38331E+02  6.95852E+02  5.53574E+02  1.57311E+07  0.00000E+00  4.54892E+00  4.55097E+00  5.07360E+00  2.04877E+00  4.04877E+00  3.08141E+00  9.73481E+00  1.33276E+05  8.95836E+01  1.32338E+01  1.11020E+00  6.76114E-01  1.80083E+01  7.29234E+00  1.27306E+00  7.42019E+00  6.17406E+00  1.66247E+00  0.00000E+00  9.91477E-02  2.00525E-01  9.64656E-02  3.97013E-01  7.81465E-02  1.59352E-01  1.59352E-01  4.52800E-05  1.63746E+00  2.15393E-01  6.37949E+01       clos
  8.08000E+07  9.35185E+02  3.04459E+19  1.21364E+01  2.32284E+01  9.29136E+01  5.91889E+01  5.91889E+01  6.43901E-02  7.03126E-02  6.43901E-02  8.19880E+02  5.70111E+02  5.69998E+02  5.38331E+02  6.95825E+02  5.53574E+02  1.57311E+07  0.00000E+00  4.54896E+00  4.55100E+00  5.07362E+00  2.04877E+00  4.04877E+00  3.08565E+00  9.77559E+00  1.33276E+05  8.95960E+01  1.32338E+01  1.11095E+00  6.76114E-01  1.80084E+01  7.29319E+00  1.27392E+00  7.42168E+00  6.17557E+00  1.66396E+00  0.00000E+00  9.99225E-02  2.00405E-01  9.65852E-02  3.97013E-01  7.81465E-02  1.59352E-01  1.59352E-01  4.53656E-05  1.63909E+00  2.15704E-01  6.41753E+01       clos
  8.09000E+07  9.36343E+02  3.04459E+19  1.21378E+01  2.32571E+01  9.30286E+01  5.92622E+01  5.92622E+01  6.44698E-02  7.03996E-02  6.44698E-02  8.19854E+02  5.70111E+02  5.69998E+02  5.38331E+02  6.95859E+02  5.53574E+02  1.57311E+07  0.00000E+00  4.54897E+00  4.55102E+00  5.07364E+00  2.04877E+00  4.04877E+00  3.08994E+00  9.76056E+00  1.33276E+05  8.96095E+01  1.32338E+01  1.11139E+00  6.76114E-01  1.80084E+01  7.29382E+00  1.27455E+00  7.42309E+00  6.17701E+00  1.66537E+00  0.00000E+00  9.96937E-02  2.00286E-01  9.67047E-02  3.97013E-01  7.81465E-02  1.59352E-01  1.59352E-01  4.54513E-05  1.64007E+00  2.16013E-01  6.40515E+01       clos
  8.10000E+07  9.37500E+02  3.04459E+19  1.21392E+01  2.32859E+01  9.31436E+01  5.93354E+01  5.93354E+01  6.45495E-02  7.04866E-02  6.45495E-02  8.19699E+02  5.70111E+02  5.69998E+02  5.38331E+02  6.95788E+02  5.53574E+02  1.57311E+07  0.00000E+00  4.54899E+00  4.55104E+00  5.07365E+00  2.04877E+00  4.04877E+00  3.09417E+00  9.72240E+00  1.33276E+05  8.96213E+01  1.32338E+01  1.11167E+00  6.76114E-01  1.80081E+01  7.29444E+00  1.27516E+00  7.42450E+00  6.17845E+00  1.66678E+00  0.00000E+00  9.94544E-02  2.00166E-01  9.68242E-02  3.97013E-01  7.81465E-02  1.59352E-01  1.59352E-01  4.55370E-05  1.64116E+00  2.16322E-01  6.37196E+01       clos
  8.11000E+07  9.38657E+02  3.04459E+19  1.21406E+01  2.33146E+01  9.32585E+01  5.94087E+01  5.94087E+01  6.46292E-02  7.05737E-02  6.46292E-02  8.19768E+02  5.70111E+02  5.69998E+02  5.38331E+02  6.95800E+02  5.53574E+02  1.57311E+07  0.00000E+00  4.54902E+00  4.55107E+00  5.07368E+00  2.04877E+00  4.04877E+00  3.09837E+00  9.77227E+00  1.33276E+05  8.96322E+01  1.32338E+01  1.11248E+00  6.76114E-01  1.80084E+01  7.29528E+00  1.27601E+00  7.42597E+00  6.17992E+00  1.66825E+00  0.00000E+00  9.92318E-02  2.00047E-01  9.69438E-02  3.97013E-01  7.81465E-02  1.59352E-01  1.59352E-01  4.56228E-05  1.64251E+00  2.16629E-01  6.41827E+01       clos
  8.12000E+07  9.39815E+02  3.04459E+19  1.21420E+01  2.33434E+01  9.33735E+01  5.94820E+01  5.94820E+01  6.47089E-02  7.06607E-02  6.47089E-02  8.19637E+02  5.70111E+02  5.69998E+02  5.38331E+02  6.95736E+02  5.53574E+02  1.57311E+07  0.00000E+00  4.54903E+00  4.55108E+00  5.07368E+00  2.04877E+00  4.04877E+00  3.10256E+00  9.72124E+00  1.33276E+05  8.96426E+01  1.32338E+01  1.11270E+00  6.76114E-01  1.80082E+01  7.29583E+00  1.27656E+00  7.42741E+00  6.18137E+00  1.66969E+00  0.00000E+00  9.99929E-02  1.99927E-01  9.70633E-02  3.97013E-01  7.81465E-02  1.59352E-01  1.59352E-01  4.57087E-05  1.64366E+00  2.16934E-01  6.37338E+01       clos
  8.13000E+07  9.40972E+02  3.04459E+19  1.21434E+01  2.33721E+01  9.34885E+01  5.95552E+01  5.95552E+01  6.47886E-02  7.07477E-02  6.47886E-02  8.19600E+02  5.70111E+02  5.69998E+02  5.38331E+02  6.95754E+02  5.53574E+02  1.57311E+07  0.00000E+00  4.54905E+00  4.55110E+00  5.07370E+00  2.04877E+00  4.04877E+00  3.10689E+00  9.71239E+00  1.33276E+05  8.96573E+01  1.32338E+01  1.11316E+00  6.76114E-01  1.80082E+01  7.29649E+00  1.27722E+00  7.42883E+00  6.18283E+00  1.67111E+00  0.00000E+00  9.97583E-02  1.99808E-01  9.71828E-02  3.97013E-01  7.81465E-02  1.59352E-01  1.59352E-01  4.57946E-05  1.64527E+00  2.17239E-01  6.36668E+01       clos
  8.14000E+07  9.42130E+02  3.04459E+19  1.21448E+01  2.34009E+01  9.36035E+01  5.96285E+01  5.96285E+01  6.48682E-02  7.08347E-02  6.48682E-02  8.19499E+02  5.70111E+02  5.69998E+02  5.38331E+02  6.95670E+02  5.53574E+02  1.57311E+07  0.00000E+00  4.54908E+00  4.55113E+00  5.07372E+00  2.04877E+00  4.04877E+00  3.11105E+00  9.72663E+00  1.33276E+05  8.96667E+01  1.32338E+01  1.11375E+00  6.76114E-01  1.80081E+01  7.29726E+00  1.27799E+00  7.43021E+00  6.18419E+00  1.67249E+00  0.00000E+00  9.95242E-02  1.99688E-01  9.73024E-02  3.97013E-01  7.81465E-02  1.59352E-01  1.59352E-01  4.58805E-05  1.64631E+00  2.17542E-01  6.38088E+01       clos
  8.15000E+07  9.43287E+02  3.04459E+19  1.21462E+01  2.34296E+01  9.37185E+01  5.97017E+01  5.97017E+01  6.49479E-02  7.09217E-02  6.49479E-02  8.19492E+02  5.70111E+02  5.69998E+02  5.38331E+02  6.95674E+02  5.53574E+02  1.57311E+07  0.00000E+00  4.54910E+00  4.55115E+00  5.07373E+00  2.04877E+00  4.04877E+00  3.11534E+00  9.69966E+00  1.33276E+05  8.96799E+01  1.32338E+01  1.11410E+00  6.76114E-01  1.80081E+01  7.29786E+00  1.27859E+00  7.43162E+00  6.18562E+00  1.67390E+00  0.00000E+00  9.92891E-02  1.99569E-01  9.74219E-02  3.97013E-01  7.81465E-02  1.59352E-01  1.59352E-01  4.59665E-05  1.64738E+00  2.17844E-01  6.35783E+01       clos
  8.16000E+07  9.44444E+02  3.04459E+19  1.21476E+01  2.34584E+01  9.38335E+01  5.97750E+01  5.97750E+01  6.50276E-02  7.10088E-02  6.50276E-02  8.19448E+02  5.70111E+02  5.69998E+02  5.38331E+02  6.95672E+02  5.53574E+02  1.57311E+07  0.00000E+00  4.54912E+00  4.55116E+00  5.07374E+00  2.04877E+00  4.04877E+00  3.11948E+00  9.68236E+00  1.33276E+05  8.96886E+01  1.32338E+01  1.11452E+00  6.76114E-01  1.80081E+01  7.29847E+00  1.27920E+00  7.43307E+00  6.18707E+00  1.67535E+00  0.00000E+00  9.90548E-02  1.99449E-01  9.75414E-02  3.97013E-01  7.81465E-02  1.59352E-01  1.59352E-01  4.60526E-05  1.64852E+00  2.18146E-01  6.34357E+01       clos
  8.17000E+07  9.45602E+02  3.04459E+19  1.21490E+01  2.34871E+01  9.39485E+01  5.98482E+01  5.98482E+01  6.51073E-02  7.10958E-02  6.51073E-02  8.19333E+02  5.70111E+02  5.69998E+02  5.38331E+02  6.95606E+02  5.53574E+02  1.57311E+07  0.00000E+00  4.54914E+00  4.55119E+00  5.07376E+00  2.04877E+00  4.04877E+00  3.12374E+00  9.70025E+00  1.33276E+05  8.97012E+01  1.32338E+01  1.11512E+00  6.76114E-01  1.80079E+01  7.29928E+00  1.28001E+00  7.43452E+00  6.18856E+00  1.67680E+00  0.00000E+00  9.98119E-02  1.99330E-01  9.76610E-02  3.97013E-01  7.81465E-02  1.59352E-01  1.59352E-01  4.61387E-05  1.64975E+00  2.18448E-01  6.36104E+01       clos
  8.18000E+07  9.46759E+02  3.04459E+19  1.21505E+01  2.35159E+01  9.40635E+01  5.99215E+01  5.99215E+01  6.51870E-02  7.11828E-02  6.51870E-02  8.19473E+02  5.70111E+02  5.69998E+02  5.38331E+02  6.95682E+02  5.53574E+02  1.57311E+07  0.00000E+00  4.54917E+00  4.55122E+00  5.07378E+00  2.04877E+00  4.04877E+00  3.12793E+00  9.70688E+00  1.33276E+05  8.97112E+01  1.32338E+01  1.11569E+00  6.76114E-01  1.80083E+01  7.29992E+00  1.28065E+00  7.43590E+00  6.18993E+00  1.67818E+00  0.00000E+00  9.95922E-02  1.99210E-01  9.77805E-02  3.97013E-01  7.81465E-02  1.59352E-01  1.59352E-01  4.62249E-05  1.65144E+00  2.18747E-01  6.36841E+01       clos
  8.19000E+07  9.47917E+02  3.04459E+19  1.21519E+01  2.35446E+01  9.41785E+01  5.99947E+01  5.99947E+01  6.52667E-02  7.12698E-02  6.52667E-02  8.19305E+02  5.70111E+02  5.69998E+02  5.38331E+02  6.95608E+02  5.53574E+02  1.57311E+07  0.00000E+00  4.54918E+00  4.55123E+00  5.07379E+00  2.04877E+00  4.04877E+00  3.13218E+00  9.66637E+00  1.33276E+05  8.97234E+01  1.32338E+01  1.11595E+00  6.76114E-01  1.80080E+01  7.30052E+00  1.28125E+00  7.43734E+00  6.19141E+00  1.67962E+00  0.00000E+00  9.93417E-02  1.99090E-01  9.79001E-02  3.97013E-01  7.81465E-02  1.59352E-01  1.59352E-01  4.63111E-05  1.65260E+00  2.19046E-01  6.33320E+01       clos
  8.20000E+07  9.49074E+02  3.04459E+19  1.21533E+01  2.35734E+01  9.42935E+01  6.00680E+01  6.00680E+01  6.53464E-02  7.13569E-02  6.53464E-02  8.19321E+02  5.70111E+02  5.69998E+02  5.38331E+02  6.95613E+02  5.53574E+02  1.57311E+07  0.00000E+00  4.54922E+00  4.55127E+00  5.07382E+00  2.04877E+00  4.04877E+00  3.13650E+00  9.71691E+00  1.33276E+05  8.97373E+01  1.32338E+01  1.11676E+00  6.76114E-01  1.80082E+01  7.30138E+00  1.28210E+00  7.43880E+00  6.19290E+00  1.68108E+00  0.00000E+00  9.91077E-02  1.98971E-01  9.80196E-02  3.97013E-01  7.81465E-02  1.59352E-01  1.59352E-01  4.63973E-05  1.65360E+00  2.19342E-01  6.38012E+01       clos
  8.21000E+07  9.50231E+02  3.04459E+19  1.21547E+01  2.36021E+01  9.44085E+01  6.01412E+01  6.01412E+01  6.54261E-02  7.14439E-02  6.54261E-02  8.19187E+02  5.70111E+02  5.69998E+02  5.38331E+02  6.95548E+02  5.53574E+02  1.57311E+07  0.00000E+00  4.54923E+00  4.55127E+00  5.07382E+00  2.04877E+00  4.04877E+00  3.14062E+00  9.66273E+00  1.33276E+05  8.97451E+01  1.32338E+01  1.11695E+00  6.76114E-01  1.80079E+01  7.30190E+00  1.28263E+00  7.44018E+00  6.19426E+00  1.68246E+00  0.00000E+00  9.98614E-02  1.98851E-01  9.81391E-02  3.97013E-01  7.81465E-02  1.59352E-01  1.59352E-01  4.64837E-05  1.65470E+00  2.19640E-01  6.33248E+01       clos
  8.22000E+07  9.51389E+02  3.04459E+19  1.21561E+01  2.36309E+01  9.45235E+01  6.02145E+01  6.02145E+01  6.55058E-02  7.15309E-02  6.55058E-02  8.19271E+02  5.70111E+02  5.69998E+02  5.38331E+02  6.95603E+02  5.53574E+02  1.57311E+07  0.00000E+00  4.54925E+00  4.55130E+00  5.07384E+00  2.04877E+00  4.04877E+00  3.14483E+00  9.66501E+00  1.33276E+05  8.97558E+01  1.32338E+01  1.11748E+00  6.76114E-01  1.80082E+01  7.30255E+00  1.28328E+00  7.44156E+00  6.19565E+00  1.68384E+00  0.00000E+00  9.96327E-02  1.98732E-01  9.82587E-02  3.97013E-01  7.81465E-02  1.59352E-01  1.59352E-01  4.65700E-05  1.65583E+00  2.19936E-01  6.33600E+01       clos
  8.23000E+07  9.52546E+02  3.04459E+19  1.21575E+01  2.36596E+01  9.46385E+01  6.02877E+01  6.02877E+01  6.55855E-02  7.16179E-02  6.55855E-02  8.19092E+02  5.70111E+02  5.69998E+02  5.38331E+02  6.95484E+02  5.53574E+02  1.57311E+07  0.00000E+00  4.54927E+00  4.55132E+00  5.07386E+00  2.04877E+00  4.04877E+00  3.14916E+00  9.67066E+00  1.33276E+05  8.97701E+01  1.32338E+01  1.11800E+00  6.76114E-01  1.80079E+01  7.30332E+00  1.28405E+00  7.44304E+00  6.19719E+00  1.68532E+00  0.00000E+00  9.93783E-02  1.98612E-01  9.83782E-02  3.97013E-01  7.81465E-02  1.59352E-01  1.59352E-01  4.66565E-05  1.65766E+00  2.20232E-01  6.34246E+01       clos
  8.24000E+07  9.53704E+02  3.04459E+19  1.21589E+01  2.36884E+01  9.47534E+01  6.03610E+01  6.03610E+01  6.56652E-02  7.17049E-02  6.56652E-02  8.19106E+02  5.70111E+02  5.69998E+02  5.38331E+02  6.95524E+02  5.53574E+02  1.57311E+07  0.00000E+00  4.54929E+00  4.55134E+00  5.07387E+00  2.04877E+00  4.04877E+00  3.15341E+00  9.66468E+00  1.33276E+05  8.97822E+01  1.32338E+01  1.11848E+00  6.76114E-01  1.80080E+01  7.30396E+00  1.28469E+00  7.44447E+00  6.19864E+00  1.68675E+00  0.00000E+00  9.91400E-02  1.98493E-01  9.84977E-02  3.97013E-01  7.81465E-02  1.59352E-01  1.59352E-01  4.67430E-05  1.65889E+00  2.20528E-01  6.33841E+01       clos
  8.25000E+07  9.54861E+02  3.04459E+19  1.21603E+01  2.37171E+01  9.48684E+01  6.04342E+01  6.04342E+01  6.57448E-02  7.17920E-02  6.57448E-02  8.19082E+02  5.70111E+02  5.69998E+02  5.38331E+02  6.95500E+02  5.53574E+02  1.57311E+07  0.00000E+00  4.54931E+00  4.55136E+00  5.07388E+00  2.04877E+00  4.04877E+00  3.15759E+00  9.63538E+00  1.33276E+05  8.97915E+01  1.32338E+01  1.11882E+00  6.76114E-01  1.80080E+01  7.30453E+00  1.28526E+00  7.44584E+00  6.20001E+00  1.68812E+00  0.00000E+00  9.99068E-02  1.98373E-01  9.86173E-02  3.97013E-01  7.81465E-02  1.59352E-01  1.59352E-01  4.68295E-05  1.65999E+00  2.20822E-01  6.31329E+01       clos
  8.26000E+07  9.56019E+02  3.04459E+19  1.21617E+01  2.37459E+01  9.49834E+01  6.05075E+01  6.05075E+01  6.58245E-02  7.18790E-02  6.58245E-02  8.19000E+02  5.70111E+02  5.69998E+02  5.38331E+02  6.95459E+02  5.53574E+02  1.57311E+07  0.00000E+00  4.54934E+00  4.55139E+00  5.07391E+00  2.04877E+00  4.04877E+00  3.16178E+00  9.66565E+00  1.33276E+05  8.98013E+01  1.32338E+01  1.11949E+00  6.76114E-01  1.80080E+01  7.30535E+00  1.28608E+00  7.44724E+00  6.20139E+00  1.68952E+00  0.00000E+00  9.96534E-02  1.98254E-01  9.87368E-02  3.97013E-01  7.81465E-02  1.59352E-01  1.59352E-01  4.69161E-05  1.66091E+00  2.21115E-01  6.34205E+01       clos
  8.27000E+07  9.57176E+02  3.04459E+19  1.21631E+01  2.37746E+01  9.50984E+01  6.05808E+01  6.05808E+01  6.59042E-02  7.19660E-02  6.59042E-02  8.18911E+02  5.70111E+02  5.69998E+02  5.38331E+02  6.95448E+02  5.53574E+02  1.57311E+07  0.00000E+00  4.54936E+00  4.55140E+00  5.07392E+00  2.04877E+00  4.04877E+00  3.16603E+00  9.64068E+00  1.33276E+05  8.98130E+01  1.32338E+01  1.11984E+00  6.76114E-01  1.80078E+01  7.30597E+00  1.28670E+00  7.44866E+00  6.20285E+00  1.69094E+00  0.00000E+00  9.94054E-02  1.98134E-01  9.88563E-02  3.97013E-01  7.81465E-02  1.59352E-01  1.59352E-01  4.70027E-05  1.66204E+00  2.21408E-01  6.32086E+01       clos
